Date,Close,VIX,dmi_plus,dmi_minus,adx,trend_score,iv_signal,global_score,regime_2
2017-06-19,2453.4599609375,10.369999885559082,34.0362539562035,18.52736359843898,19.573053598231375,0,0,0,-1
2017-06-20,2437.030029296875,10.859999656677246,28.635617920732997,20.471974214056516,19.151759526025973,0,0,0,-1
2017-06-21,2435.610107421875,10.75,25.427704024940628,23.89209277079437,16.860591000605194,0,0,0,-1
2017-06-22,2434.5,10.479999542236328,23.222059306464875,21.819649730654085,14.896732264530238,0,0,0,-1
2017-06-23,2438.300048828125,10.020000457763672,20.647210406660374,21.727749317206044,13.13290576321408,0,0,0,-1
2017-06-26,2439.070068359375,9.899999618530273,27.37819063348696,18.597229654791718,13.985240815538713,0,0,0,-1
2017-06-27,2419.3798828125,11.0600004196167,21.715962341240623,32.32598601477481,14.792055084661042,0,1,1,-1
2017-06-28,2440.68994140625,10.029999732971191,19.616279060353417,25.372716756724284,14.506791883671124,0,0,0,-1
2017-06-29,2419.699951171875,11.4399995803833,14.072739039177529,35.23623215348627,18.565845568030788,0,1,1,1
2017-06-30,2423.409912109375,11.180000305175781,12.611842527408795,31.57834519220642,22.04503444033907,-1,0,-1,1
2017-07-03,2429.010009765625,11.220000267028809,16.242536845350607,27.538159079412882,22.58152422832805,-1,0,-1,1
2017-07-05,2432.5400390625,11.069999694824219,14.48025018638429,30.15673651356194,24.37272756327784,-1,0,-1,1
2017-07-06,2409.75,12.539999961853027,11.633576516313331,35.585213721183784,28.13730942904545,-2,1,-1,1
2017-07-07,2425.179931640625,11.1899995803833,12.145568398606521,30.7157152654295,30.30714473443978,-2,0,-2,1
2017-07-10,2427.429931640625,11.109999656677246,15.469533673519747,28.167407004200477,30.13453952229969,-2,0,-2,1
2017-07-11,2425.530029296875,10.890000343322754,13.287261294230495,32.29398506621756,31.786542576067763,-2,0,-2,1
2017-07-12,2443.25,10.300000190734863,24.711937143357993,26.874406269989297,27.844456649558293,-2,0,-2,1
2017-07-13,2447.830078125,9.899999618530273,26.221113639256483,25.02631311338857,24.199739293896375,1,0,1,1
2017-07-14,2459.27001953125,9.510000228881836,34.97618777096164,21.259637034369003,24.227080214107414,1,0,1,1
2017-07-17,2459.139892578125,9.819999694824219,33.02806078264911,20.075503619384076,24.250515288574018,1,0,1,1
2017-07-18,2460.610107421875,9.890000343322754,29.450884401960586,24.88272833460201,21.987242528568085,1,0,1,1
2017-07-19,2473.830078125,9.789999961853027,38.751424659868,21.489709614339557,22.939688726452058,1,0,1,1
2017-07-20,2473.449951171875,9.579999923706055,38.99924503002302,19.34975614340955,24.473417916682575,1,0,1,1
2017-07-21,2472.5400390625,9.359999656677246,35.25960237981603,21.34581565157944,24.488688087941853,1,0,1,1
2017-07-24,2469.909912109375,9.430000305175781,33.02109551154244,19.576030686168544,24.642069267381892,1,0,1,1
2017-07-25,2477.1298828125,9.430000305175781,38.42319521224342,16.852025240064215,26.696777583737834,2,0,2,1
2017-07-26,2477.830078125,9.600000381469727,35.62260548091995,15.365888815209775,28.558382929890247,2,0,2,1
2017-07-27,2475.419921875,10.109999656677246,26.049575959922784,27.966911616512856,24.98569077160661,-1,0,-1,-1
2017-07-28,2472.10009765625,10.289999961853027,22.852081562013694,24.534070968427176,21.92338320736349,-1,0,-1,-1
2017-07-31,2470.300048828125,10.260000228881836,25.542237716765488,21.798329711576656,19.921250767264954,0,0,0,-1
2017-08-01,2476.35009765625,10.09000015258789,23.625225020899123,19.58059027849798,18.412689266650492,0,0,0,-1
2017-08-02,2477.570068359375,10.279999732971191,19.671986890705483,21.913889311098323,16.552450634125687,0,0,0,-1
2017-08-03,2472.159912109375,10.4399995803833,17.525635327640618,19.52293049046546,14.957960377675855,0,0,0,-1
2017-08-04,2476.830078125,10.029999732971191,20.90410081211197,17.49973951855444,14.087485703989623,0,0,0,-1
