date,ForceIndex,SMA,Upper_2BB,Upper_BB,Lower_BB,Lower_2BB
30/01/2020,-2.742704081,3.041447855,21.14595921,12.09370353,-6.010807823,-15.0630635
31/01/2020,-31.95782303,0.984113719,24.39937572,12.69174472,-10.72351728,-22.43114828
03/02/2020,-21.49688324,-0.189939863,25.18011931,12.49508972,-12.87496945,-25.55999903
04/02/2020,-5.323933923,-0.627044518,24.78050483,12.07673015,-13.33081919,-26.03459386
05/02/2020,5.813333852,-0.406646608,25.14367259,12.36851299,-13.18180621,-25.9569658
06/02/2020,7.124116266,-0.517660109,24.88106947,12.18170468,-13.2170249,-25.91638969
07/02/2020,1.312947514,-0.998475318,23.87389084,11.43770776,-13.4346584,-25.87084148
10/02/2020,6.624656797,-1.012441757,23.84246659,11.41501242,-13.43989593,-25.86735011
11/02/2020,6.633668398,-1.156821647,23.48427992,11.16372913,-13.47737243,-25.79792321
12/02/2020,9.724903341,-1.057445758,23.7418564,11.34220532,-13.45709684,-25.85674791
13/02/2020,7.575866864,-1.070561762,23.71017794,11.31980809,-13.46093162,-25.85130147
14/02/2020,7.161048669,-1.265409102,23.18995228,10.96227159,-13.49308979,-25.72077049
18/02/2020,3.224157538,-1.657787819,22.23863636,10.29042427,-13.60599991,-25.55421199
19/02/2020,5.755230461,-1.782725316,21.93053235,10.07390351,-13.63935415,-25.49598298
20/02/2020,-0.399442748,-2.159127162,21.21291269,9.526892762,-13.84514709,-25.53116701
21/02/2020,-10.17264236,-3.049924298,20.11694724,8.533511469,-14.63336006,-26.21679583
24/02/2020,-67.42592645,-6.16491235,30.24776552,12.04142658,-24.37125128,-42.57759022
25/02/2020,-116.3944995,-10.76917063,49.27543529,19.25313233,-40.7914736,-70.81377656
26/02/2020,-112.1284864,-15.8626701,58.67772014,21.40752502,-53.13286521,-90.40306033
27/02/2020,-199.7604184,-25.34264152,83.99154746,29.32445297,-80.00973601,-134.6768305
28/02/2020,-176.1219818,-34.01160541,92.86664961,29.4275221,-97.45073292,-160.8898604
02/03/2020,-90.88127212,-36.95777786,92.30691207,27.6745671,-101.5901228,-166.2224678
03/03/2020,-114.3691881,-41.60139311,91.71704091,25.0578239,-108.2606101,-174.9198271
04/03/2020,-54.45542751,-44.05796779,88.30328123,22.12265672,-110.2385923,-176.4192168
05/03/2020,-86.47904551,-48.67258675,82.84471869,17.08606597,-114.4312395,-180.1898922
06/03/2020,-97.39848187,-53.89871666,76.63763863,11.36946099,-119.1668943,-184.435072
09/03/2020,-166.0533896,-62.26703352,74.35541598,6.044191232,-130.5782583,-198.889483
10/03/2020,-84.62711683,-66.8296222,66.33646399,-0.246579104,-133.4126653,-199.9957084
11/03/2020,-126.1958426,-73.47109775,57.61005396,-7.930521894,-139.0116736,-204.5522495
12/03/2020,-277.3727238,-87.8259791,64.78095901,-11.52251005,-164.1294482,-240.4329172
13/03/2020,-126.7304886,-94.54129688,52.39714369,-21.07207659,-168.0105172,-241.4797374
16/03/2020,-203.6725543,-105.082977,41.40814929,-31.83741387,-178.3285402,-251.5741033
17/03/2020,-137.1010264,-112.0992362,26.18193579,-42.95865022,-181.2398222,-250.3804082
18/03/2020,-156.5835175,-120.2161736,8.142616634,-56.03677849,-184.3955687,-248.5749639
19/03/2020,-139.799815,-127.1861922,-11.0520095,-69.11910087,-185.2532836,-243.320375
20/03/2020,-163.9909412,-134.8771072,-31.0357308,-82.95641899,-186.7977954,-238.7184836
23/03/2020,-170.4524908,-140.0284354,-39.92810599,-89.97827069,-190.0786001,-240.1287648
24/03/2020,-64.08841565,-137.4131312,-32.36846729,-84.89079925,-189.9354632,-242.4577951
25/03/2020,-42.34789299,-133.9241015,-21.38386271,-77.65398212,-190.1942209,-246.4643404
26/03/2020,12.32491073,-123.3198351,1.685661121,-60.81708698,-185.8225832,-248.3253313
27/03/2020,-17.28485081,-115.3779785,15.25567707,-50.06115072,-180.6948063,-246.0116341
30/03/2020,8.089931737,-110.4294183,30.62392701,-39.90274566,-180.956091,-251.4827637
31/03/2020,-6.393272511,-105.0306226,43.09451987,-30.96805134,-179.0931938,-253.155765
01/04/2020,-41.85498665,-104.4006005,44.68371198,-29.85844426,-178.9427568,-253.484913
02/04/2020,-14.88086384,-100.8206914,53.17083256,-23.82492943,-177.8164534,-254.8122154
03/04/2020,-21.25947651,-97.01374116,60.84402095,-18.08486011,-175.9426222,-254.8715033
06/04/2020,28.78720203,-87.27171157,76.28661241,-5.492549583,-169.0508736,-250.8300356
07/04/2020,23.78670031,-81.85102072,88.73381208,3.441395681,-167.1434371,-252.4358535
08/04/2020,45.90631226,-73.24591298,104.7262428,15.74016493,-162.2319909,-251.2180688
09/04/2020,54.32502505,-56.66102553,103.0110514,23.17501292,-136.497064,-216.3331024
13/04/2020,41.96234418,-48.2263839,113.5573214,32.66546876,-129.1182366,-210.0100892
14/04/2020,56.50437216,-35.21753757,115.9712545,40.37685846,-110.8119336,-186.4063296
15/04/2020,30.63992471,-26.83049001,119.347732,46.25862099,-99.91960102,-173.008712
16/04/2020,29.38619975,-17.53200415,117.6978699,50.08293289,-85.14694119,-152.7618782
17/04/2020,47.86410943,-8.14880793,117.5507871,54.70098956,-70.99860542,-133.8484029
20/04/2020,26.81204965,1.391341613,105.4270498,53.4091957,-50.62651248,-102.6443666
21/04/2020,2.016988559,10.01481558,77.98531731,44.00006644,-23.97043529,-57.95568615
22/04/2020,12.78290284,13.8583815,72.71559682,43.28698916,-15.57022616,-44.99883381
23/04/2020,9.070293217,16.42929081,69.44334174,42.93631628,-10.07773465,-36.58476011
24/04/2020,16.78462347,16.65227645,69.63290282,43.14258964,-9.838036733,-36.32834992
27/04/2020,21.29618833,18.58132841,69.23731786,43.90932313,-6.746666315,-32.07466104
28/04/2020,17.85037046,19.06935034,69.49919849,44.28427442,-6.14557373,-31.3604978
29/04/2020,33.604762,21.06925207,70.46315617,45.76620412,-3.627699981,-28.32465203
30/04/2020,17.65049972,24.04452639,64.22903016,44.13677827,3.952274504,-16.13997738
01/05/2020,-3.87330942,24.59490411,62.88885391,43.74187901,5.447929212,-13.69904569
04/05/2020,-2.564639503,25.52964596,60.02507956,42.77736276,8.281929161,-8.965787638
05/05/2020,4.75420114,24.32799592,59.94204616,42.13502104,6.520970793,-11.28605433
06/05/2020,-1.110593987,23.0831312,60.38631596,41.73472358,4.43153882,-14.22005356
07/05/2020,8.974683011,21.23654974,57.47904254,39.35779614,3.115303339,-15.00594306
08/05/2020,16.88163101,19.36438004,52.29342239,35.82890121,2.899858858,-13.56466232
11/05/2020,13.21457851,17.92699175,49.25569912,33.59134544,2.26263807,-13.40171561
12/05/2020,-6.9814021,14.75270304,42.45877153,28.60573728,0.899668797,-12.95336545
13/05/2020,-20.60684044,12.19036478,42.86515284,27.52775881,-3.147029245,-18.48442327
14/05/2020,-5.514213522,10.44534412,40.97915004,25.71224708,-4.821558844,-20.08846181
15/05/2020,-4.861982591,7.809039518,33.71932603,20.76418278,-5.146103739,-18.101247
18/05/2020,21.57636485,7.547255278,32.78123621,20.16424575,-5.06973519,-17.68672566
19/05/2020,11.94526959,8.043669329,33.213489,20.62857916,-4.541240505,-17.12615034
20/05/2020,21.12981665,8.46101502,34.20165402,21.33133452,-4.409304478,-17.27962398
21/05/2020,10.87425891,8.551213304,34.31239453,21.43180392,-4.329377309,-17.20996792
22/05/2020,12.46882307,8.335423284,33.88858202,21.11200265,-4.441156086,-17.21773546
26/05/2020,21.34263427,8.337745581,33.89562345,21.11668452,-4.441193356,-17.22013229
27/05/2020,30.64834538,8.977644327,36.05201978,22.51483205,-4.559543398,-18.09673112
28/05/2020,26.94190139,8.644501296,34.64107396,21.64278763,-4.353785035,-17.35207137
29/05/2020,24.38334919,8.98114377,35.6023598,22.29175178,-4.329464243,-17.64007226
01/06/2020,23.09053302,10.32933589,36.94110461,23.63522025,-2.976548468,-16.28243283
02/06/2020,24.58518402,11.68682707,38.2990428,24.99293493,-1.619280797,-14.92538866
03/06/2020,30.52531502,12.97538276,40.59664248,26.78601262,-0.835247095,-14.64587695
04/06/2020,24.2682623,14.24432558,41.4898023,27.86706394,0.621587212,-13.00115115
05/06/2020,47.42710519,16.16694669,46.86215251,31.5145496,0.819343774,-14.52825914
08/06/2020,49.9812317,17.82192672,51.87803989,34.8499833,0.793870135,-16.23418645
09/06/2020,37.51151174,19.03677338,54.06827142,36.5525224,1.521024363,-15.99472466
10/06/2020,26.59225756,20.71545636,53.76030355,37.23787996,4.19303277,-12.32939082
11/06/2020,-65.80286416,18.45565518,65.64794941,42.05180229,-5.140491937,-28.73663905
12/06/2020,-46.3492685,16.41390243,70.59380943,43.50385593,-10.67605107,-37.76600457
15/06/2020,-29.08647203,15.20267796,72.23879128,43.72073462,-13.3153787,-41.83343536
16/06/2020,-5.556161992,13.84605162,71.49861091,42.67233126,-14.98022803,-43.80650767
17/06/2020,-7.736120993,12.86198209,71.27755759,42.06976984,-16.34580567,-45.55359342
18/06/2020,-8.734668422,11.36875783,70.38631651,40.87753717,-18.14002151,-47.64880084
19/06/2020,-18.22436015,9.91382688,70.32662814,40.12022751,-20.29257375,-50.49897438
22/06/2020,-5.427072091,9.019032122,69.78305899,39.40104555,-21.36298131,-51.74499474
23/06/2020,-2.959524828,7.803924167,68.5055217,38.15472293,-22.5468746,-52.89767336
24/06/2020,-26.24533014,4.959240391,66.43941498,35.69932769,-25.7808469,-56.5209342
25/06/2020,-16.38348601,2.792971021,64.07507194,33.43402148,-27.84807944,-58.48912989
26/06/2020,-34.15536622,-0.13396475,62.32430227,31.09516876,-31.36309826,-62.59223177
29/06/2020,-20.04821398,-2.2909021,59.78860829,28.74885309,-33.33065729,-64.37041249
30/06/2020,-6.716044838,-3.855963543,57.00058514,26.5723108,-34.28423788,-64.71251222
01/07/2020,-2.956489468,-5.530053767,53.25818105,23.86406364,-34.92417117,-64.31828858
02/07/2020,3.232357884,-6.581848988,50.77143778,22.0947944,-35.25849237,-63.93513576
06/07/2020,11.73616619,-8.366395938,44.17289966,17.90325186,-34.63604374,-60.90569153
07/07/2020,3.296993446,-10.70060785,34.96011051,12.12975133,-33.53096703,-56.36132621
08/07/2020,8.718212096,-12.14027283,28.93462313,8.39717515,-32.67772081,-53.2151688
09/07/2020,1.424004297,-13.3986855,24.2519295,5.426622002,-32.22399299,-51.04930049
10/07/2020,8.766598326,-9.670212371,20.51228479,5.421036212,-24.76146095,-39.85270954
13/07/2020,-1.451553078,-7.4253266,17.77911204,5.176892719,-20.02754592,-32.62976524
14/07/2020,10.12024043,-5.464990977,18.77589193,6.655450479,-17.58543243,-29.70587389
15/07/2020,18.63978551,-4.255193602,22.16397279,8.954389596,-17.4647768,-30.67436
16/07/2020,10.72227687,-3.332273709,23.81559512,10.2416607,-16.90620812,-30.48014253
17/07/2020,12.70362353,-2.260359111,25.63235686,11.68599888,-16.2067171,-30.15307509
20/07/2020,17.14403446,-0.491939381,27.61198567,13.56002314,-14.54390191,-28.59586443
21/07/2020,15.94968468,0.576898458,29.46383736,15.02036791,-13.866571,-28.31004045
22/07/2020,16.42801215,1.546275306,31.18487812,16.36557671,-13.2730261,-28.0923275
23/07/2020,4.828408415,3.099962234,29.86693474,16.48344849,-10.28352402,-23.66701027
24/07/2020,-1.774454359,3.830413817,29.19116332,16.51078857,-8.849960936,-21.53033569
27/07/2020,3.723498264,5.724357041,24.16989636,14.9471267,-3.498412619,-12.72118228
28/07/2020,-0.590485809,6.69724345,21.24311068,13.97017707,-0.575690168,-7.848623785
29/07/2020,6.367044235,7.351397903,20.53885889,13.94512839,0.757667412,-5.83606308
30/07/2020,4.385651665,7.71850496,20.12328946,13.92089721,1.516112709,-4.686279543
31/07/2020,8.56930307,7.985352219,20.22109973,14.10322597,1.867478465,-4.250395289
03/08/2020,11.8110062,7.98909422,20.22947271,14.10928347,1.868904973,-4.251284274
04/08/2020,12.00523296,8.424506196,20.58556057,14.50503338,2.343979009,-3.736548177
05/08/2020,12.84285568,8.630738375,20.94366761,14.78720299,2.474273756,-3.682190863
06/08/2020,16.44291719,9.38168402,21.67685272,15.52926837,3.23409967,-2.913484679
07/08/2020,14.20931238,9.653819722,22.12219873,15.88800922,3.41963022,-2.814559282
10/08/2020,13.55284032,10.40403939,21.87503621,16.1395378,4.668540981,-1.06695743
11/08/2020,5.984340277,10.19724438,21.82924125,16.01324282,4.381245952,-1.434752481
12/08/2020,13.17925167,9.924217692,20.99347016,15.45884392,4.38959146,-1.145034772
13/08/2020,10.90893636,9.933550666,21.00579327,15.46967197,4.397429367,-1.138691933
14/08/2020,8.381971341,9.717468057,20.73357483,15.22552144,4.209414672,-1.298638712
17/08/2020,9.164160864,9.318474377,19.79455554,14.55651496,4.080433794,-1.157606789
18/08/2020,8.910959598,8.966538123,18.99108119,13.97880966,3.954266589,-1.058004946
19/08/2020,4.852253227,8.387750177,17.94820157,13.16797588,3.607524479,-1.17270122
20/08/2020,5.534313051,8.423045409,17.93576772,13.17940657,3.666684252,-1.089676905
21/08/2020,6.793987973,8.851467526,17.18757388,13.0195207,4.68341435,0.515361173
24/08/2020,12.23816826,9.277201026,17.38894607,13.33307355,5.221328503,1.16545598
25/08/2020,13.00049758,9.956750195,16.83072998,13.39374009,6.5197603,3.082770405
26/08/2020,17.94161618,10.53547879,18.02455819,14.28001849,6.790939095,3.046399398
27/08/2020,16.54537172,11.1434648,18.51010651,14.82678565,7.460143939,3.776823083
28/08/2020,17.61492969,11.59574613,19.37391342,15.48482977,7.706662482,3.817578837
31/08/2020,13.96739688,11.70356566,19.55016137,15.62686352,7.780267805,3.856969949
01/09/2020,17.10654247,11.95863114,20.15186381,16.05524747,7.862014797,3.765398458
02/09/2020,28.49465433,12.74122107,23.65959621,18.20040864,7.282033498,1.822845928
03/09/2020,-23.89282225,10.7244341,29.923687,20.32406055,1.124807643,-8.474818809
04/09/2020,-39.30127222,8.048904866,36.99822038,22.52356262,-6.42575289,-20.90041065
08/09/2020,-65.70131504,4.086197098,47.17924739,25.63272224,-17.46032805,-39.00685319
09/09/2020,-37.71244189,1.901357989,48.66268336,25.28202067,-21.4793047,-44.85996738
10/09/2020,-52.23592923,-1.369401056,50.63599374,24.63329634,-27.37209845,-53.37479585
11/09/2020,-46.58308852,-4.2440023,50.98471986,23.37035878,-31.85836338,-59.47272446
14/09/2020,-30.32721623,-6.179461678,49.85098993,21.83576412,-34.19468748,-62.20991328
15/09/2020,-22.59581748,-7.767460596,48.23377637,20.23315789,-35.76807908,-63.76869756
16/09/2020,-23.32589034,-9.379303093,46.46445577,18.54257634,-37.30118253,-65.22306196
17/09/2020,-30.88997237,-11.16641437,45.02775505,16.93067034,-39.26349908,-67.36058379
18/09/2020,-38.2204051,-13.35415028,43.47225861,15.05905416,-41.76735472,-70.18055917
21/09/2020,-47.53951508,-16.07082543,41.82786013,12.87851735,-45.02016821,-73.96951099
22/09/2020,-35.28733639,-18.44710067,38.50240405,10.02765169,-46.92185302,-75.39660538
23/09/2020,-49.47728091,-21.57098959,34.98867351,6.708841958,-49.85082114,-78.13065269
24/09/2020,-40.21340971,-24.47874088,29.58080205,2.551030581,-51.50851235,-78.53828382
25/09/2020,-22.52839654,-26.4324293,24.27587174,-1.07827878,-51.78657981,-77.14073033
28/09/2020,-6.755984887,-27.65097503,19.8336636,-3.908655715,-51.39329434,-75.13561365
29/09/2020,-8.112388939,-28.75496432,15.74053241,-6.507215953,-51.00271268,-73.25046104
30/09/2020,-1.294409341,-29.67501191,11.63629567,-9.019358119,-50.3306657,-70.98631949
01/10/2020,2.305808279,-30.98445421,4.052356934,-13.46604864,-48.50285978,-66.02126535
02/10/2020,-6.284199832,-30.10402309,6.453325882,-11.8253486,-48.38269757,-66.66137206
05/10/2020,2.887004073,-27.99460927,10.98493605,-8.504836613,-47.48438194,-66.9741546
06/10/2020,-7.185027152,-25.06879488,10.81172914,-7.128532871,-43.00905689,-60.9493189
07/10/2020,4.546113298,-22.95586712,14.6338967,-4.160985209,-41.75074903,-60.54563094
08/10/2020,8.750714184,-19.90653495,17.58204584,-1.162244555,-38.65082534,-57.39511574
09/10/2020,13.55396559,-16.89968224,21.18997979,2.145148773,-35.94451326,-54.98934428
12/10/2020,23.52672029,-14.20698542,27.17681527,6.484914928,-34.89888576,-55.59078611
13/10/2020,13.69685625,-12.39235173,30.51566329,9.06165578,-33.84635924,-55.30036676
14/10/2020,6.516119283,-10.90025125,32.45629266,10.7780207,-32.57852321,-54.25679516
15/10/2020,4.288698671,-9.141317699,33.67967669,12.2691795,-30.55181489,-51.96231209
16/10/2020,1.028020611,-7.178896413,33.68426053,13.25268206,-27.61047488,-48.04205335
19/10/2020,-8.406152833,-5.2222283,31.23306924,13.00542047,-23.44987707,-41.67752584
20/10/2020,-4.895168357,-3.702619899,30.04632273,13.17185141,-20.57709121,-37.45156252
21/10/2020,-4.135813056,-1.435546506,25.01074349,11.78759849,-14.6586915,-27.8818365
22/10/2020,0.047315702,0.577489765,20.14512211,10.36130594,-9.206326407,-18.99014258
23/10/2020,0.474953816,1.727657282,18.18446136,9.956059323,-6.500744759,-14.7291468
26/10/2020,-15.88442316,1.271235369,19.09357403,10.1824047,-7.639933962,-16.55110329
27/10/2020,-15.96458885,0.878625373,19.82126065,10.34994301,-8.592692264,-18.0640099
28/10/2020,-58.53364901,-1.983336611,30.12708816,14.07187578,-18.038549,-34.09376138
29/10/2020,-39.29248719,-4.063251384,31.83229692,13.88452277,-22.01102554,-39.95879969
30/10/2020,-47.04494438,-6.101288611,34.40025048,14.14948094,-26.35205816,-46.60282771
02/11/2020,-30.87949661,-7.789613645,33.87100254,13.04069445,-28.61992174,-49.45022983
03/11/2020,-11.96155567,-8.028440071,33.67032134,12.82094064,-28.87782078,-49.72720149
04/11/2020,19.2846095,-7.291515261,35.76880438,14.23864456,-28.82167508,-50.3518349
05/11/2020,33.18414182,-6.069843879,40.02143883,16.97579748,-29.11548523,-52.16112659
06/11/2020,27.50640728,-5.372221795,42.28188385,18.45483103,-29.19927461,-53.02632744
09/11/2020,39.67408859,-4.564853379,45.50620268,20.47067465,-29.60038141,-54.63590944
10/11/2020,33.08051065,-3.595670659,48.55881211,22.48157073,-29.67291204,-55.75015343
11/11/2020,33.46537213,-2.248208017,52.22271973,24.98725586,-29.48367189,-56.71913577
12/11/2020,20.13473397,-1.455906252,53.82721948,26.18565661,-29.09746912,-56.73903198
13/11/2020,26.69537697,-0.172538434,56.4569665,28.14221403,-28.4872909,-56.80204337
16/11/2020,30.51912041,1.773725228,59.79601546,30.78487034,-27.23741989,-56.248565
17/11/2020,23.21519642,3.179243467,61.84556043,32.51240195,-26.15391502,-55.4870735
18/11/2020,11.99421825,3.985745033,62.67112407,33.32843455,-25.35694449,-54.69963401
19/11/2020,13.04743779,4.635751137,63.4201393,34.02794522,-24.75644294,-54.14863702
20/11/2020,6.807412282,4.95237406,63.71191853,34.3321463,-24.42739818,-53.80717041
23/11/2020,9.57855967,6.225523202,64.22247421,35.22399871,-22.7729523,-51.77142781
24/11/2020,18.6602444,7.956764864,65.26384802,36.61030644,-20.69677671,-49.35031829
25/11/2020,15.19593998,11.64324431,60.18217055,35.91270743,-12.62621881,-36.89568193
27/11/2020,13.86983841,14.30136059,56.84389022,35.57262541,-6.969904221,-28.24116904
30/11/2020,8.647342854,17.08597496,49.21960649,33.15279072,1.01915919,-15.04765657
01/12/2020,14.67750359,19.36382497,42.87634774,31.12008635,7.60756358,-4.148697805
02/12/2020,13.64788851,20.64429717,39.52706133,30.08567925,11.20291509,1.761533014
03/12/2020,11.25660575,20.24289699,39.56051314,29.90170506,10.58408891,0.925280834
04/12/2020,14.39527779,19.30345378,37.82327684,28.56336531,10.04354226,0.783630725
07/12/2020,11.22192425,18.48922963,36.92659759,27.70791361,9.270545657,0.051861681
08/12/2020,11.41718507,17.07638446,32.95703697,25.01671071,9.136058203,1.195731949
09/12/2020,2.233416917,15.53402977,30.88056092,23.20729534,7.860764198,0.187498625
10/12/2020,0.999384215,13.91073037,28.1557362,21.03323329,6.788227461,-0.334275452
11/12/2020,-0.736688459,12.86715925,28.15525135,20.5112053,5.223113207,-2.420932838
14/12/2020,-3.763188322,11.34423099,26.88508968,19.11466033,3.573801643,-4.196627702
15/12/2020,7.819442724,10.2092471,23.06673849,16.6379928,3.78050141,-2.648244284
16/12/2020,8.158331335,9.45640385,20.86071446,15.15855916,3.754248545,-1.947906761
17/12/2020,10.32532786,9.372959331,20.72608022,15.04951978,3.696398885,-1.980161561
18/12/2020,7.242774379,9.08272616,20.34166003,14.7121931,3.453259223,-2.176207715
21/12/2020,0.826622682,8.78368668,20.57364562,14.67866615,2.88870721,-3.006272261
22/12/2020,-0.633249558,8.273096219,20.74585431,14.50947526,2.036717174,-4.199661871
23/12/2020,0.077604771,7.343964237,19.34276401,13.34336412,1.344564351,-4.654835535
24/12/2020,0.779414804,6.623137979,18.37817057,12.50065427,0.745621683,-5.131894613
28/12/2020,4.199677689,6.139629942,17.44968607,11.79465801,0.484601877,-5.170426187
29/12/2020,2.536185162,5.834072058,17.18674334,11.5104077,0.157736417,-5.518599224
30/12/2020,2.64136996,5.232265376,15.90146746,10.56686642,-0.102335667,-5.436936711
31/12/2020,5.740731895,4.836907546,14.79149478,9.814201163,-0.140386072,-5.11767969
04/01/2021,-11.52584466,3.697785025,15.49646434,9.597124681,-2.201554631,-8.100894287
05/01/2021,-4.62721371,2.74666045,13.99673299,8.37169672,-2.87837582,-8.503412091
06/01/2021,2.795130927,2.325320784,12.88413105,7.604725918,-2.954084351,-8.233489485
07/01/2021,12.62599151,2.385761106,13.16361926,7.774690183,-3.003167972,-8.392097049
08/01/2021,15.91194072,3.069687296,15.35293082,9.211309059,-3.071934467,-9.21355623
11/01/2021,8.930697619,3.466252966,15.96673582,9.716494394,-2.783988462,-9.03422989
12/01/2021,8.089245816,3.90754968,16.40653243,10.15704105,-2.341941694,-8.591433068
13/01/2021,8.320063628,4.511712277,16.63155269,10.57163248,-1.548207927,-7.608128131
14/01/2021,5.040747396,4.372777511,16.40112235,10.38694993,-1.641394908,-7.655567327
15/01/2021,-3.05970609,3.81187564,16.1246704,9.968273021,-2.344521741,-8.500919122
19/01/2021,2.68669978,3.429944236,15.37940534,9.404674787,-2.544786315,-8.519516866
20/01/2021,12.02558431,3.669084733,16.09608513,9.882584931,-2.544415466,-8.757915664
21/01/2021,10.46025384,4.15076629,16.8436914,10.49722884,-2.195696264,-8.542158818
22/01/2021,6.97370929,4.531114233,17.08293201,10.80702312,-1.744794655,-8.020703544
25/01/2021,9.568257463,5.005646867,17.56571127,11.28567907,-1.274385332,-7.554417531
26/01/2021,7.196396968,5.326495976,17.76559204,11.54604401,-0.893052055,-7.112600085
27/01/2021,-29.9317976,3.619922211,23.40519562,13.51255892,-6.272714495,-16.1653512
28/01/2021,-14.90627651,2.747799128,24.12123498,13.43451705,-7.938918797,-18.62563672
29/01/2021,-41.2331913,0.554071065,29.26708601,14.91057854,-13.80243641,-28.15894388
01/02/2021,-20.75881283,-0.770906171,29.27709679,14.25309531,-15.79490765,-30.81890914
02/02/2021,-7.145030636,-0.55186547,29.24213928,14.3451369,-15.44886784,-30.34587022
03/02/2021,-5.160042974,-0.578506933,29.23097557,14.32623432,-15.48324819,-30.38798944
04/02/2021,2.233186594,-0.60660415,29.191163,14.29227942,-15.50548772,-30.4043713
05/02/2021,4.476626437,-1.014072404,28.26715596,13.62654178,-15.65468659,-30.29530077
08/02/2021,7.692126482,-1.425063116,27.11571958,12.84532823,-15.69545446,-29.96584581
09/02/2021,6.278279127,-1.55768404,26.81353137,12.62792367,-15.74329175,-29.92889945
10/02/2021,4.823944966,-1.720949083,26.46329525,12.37117308,-15.81307125,-29.90519342
11/02/2021,5.801165114,-1.846894008,26.17881264,12.16595932,-15.85974733,-29.87260066
12/02/2021,7.823236098,-1.707769573,26.48047573,12.38635308,-15.80189222,-29.89601488
16/02/2021,6.032219334,-1.253173302,27.12580627,12.93631648,-15.44266309,-29.63215287
17/02/2021,5.219860322,-1.126515275,27.34413321,13.10880897,-15.36183952,-29.59716376
18/02/2021,0.412229347,-1.707183023,26.13356279,12.21318988,-15.62755593,-29.54792884
19/02/2021,-0.972004988,-2.278795964,25.003047,11.36212552,-15.91971745,-29.56063893
22/02/2021,-7.214747275,-2.988218793,24.0309741,10.52137766,-16.49781524,-30.00741169
23/02/2021,-4.716464808,-3.702454906,22.69945032,9.498497706,-16.90340752,-30.10436013
24/02/2021,8.319803665,-3.646284571,22.85273286,9.603224145,-16.89579329,-30.145302
25/02/2021,-31.52446422,-3.725917902,23.09619052,9.685136307,-17.13697211,-30.54802632
26/02/2021,-35.08475772,-4.734841963,25.04819133,10.15667468,-19.62635861,-34.51787526
01/03/2021,-8.428544832,-3.094609639,21.65555018,9.280470272,-15.46968955,-27.84476946
02/03/2021,-14.55212771,-2.784275384,21.21646025,9.216092435,-14.7846432,-26.78501102
03/03/2021,-28.44788783,-3.849418243,22.59709679,9.373839272,-17.07267576,-30.29593327
04/03/2021,-47.75733028,-5.979282609,26.6781862,10.34945179,-22.30801701,-38.63675142
05/03/2021,-9.979626025,-6.589923239,25.88668927,9.648383017,-22.8282295,-39.06653575
08/03/2021,-14.75648934,-7.551579028,24.69553075,8.57197586,-23.67513392,-39.79868881
09/03/2021,0.503180278,-7.911026339,23.80428538,7.946629521,-23.7686822,-39.62633806
10/03/2021,6.560013988,-7.896939596,23.84380909,7.973434749,-23.76731394,-39.63768829
11/03/2021,14.82142013,-7.397065837,25.42573455,9.014334356,-23.80846603,-40.21986622
12/03/2021,13.84248483,-6.994999852,26.65131703,9.828158587,-23.81815829,-40.64131673
15/03/2021,16.5365941,-6.559331951,28.05492195,10.747795,-23.8664589,-41.17358585
16/03/2021,9.945192088,-6.363683314,28.57574841,11.10603255,-23.83339918,-41.30311504
17/03/2021,11.57598079,-6.04587729,29.42087474,11.68749873,-23.77925331,-41.51262932
18/03/2021,-7.528093609,-6.442893438,28.90336488,11.23023572,-24.1160226,-41.78915176
19/03/2021,-8.280882915,-6.808337334,28.45514657,10.82340462,-24.44007929,-42.07182124
22/03/2021,-1.367741534,-6.515987047,28.82603334,11.15502315,-24.18699724,-41.85800744
23/03/2021,-9.287889029,-6.744558258,28.60708184,10.93126179,-24.42037831,-42.09619836
24/03/2021,-13.56192203,-7.838644543,26.93000007,9.545677765,-25.22296685,-42.60728916
25/03/2021,-5.193092021,-6.522075933,26.51005109,9.993987579,-23.03813945,-39.55420296
26/03/2021,13.7596147,-4.079857312,27.32663446,11.62338857,-19.7831032,-35.48634908
29/03/2021,10.14859131,-3.151000505,28.78055378,12.81477664,-19.11677765,-35.08255479
30/03/2021,6.142654338,-2.116261403,29.61099317,13.74736588,-17.97988869,-33.84351597
31/03/2021,9.898394825,-0.19894727,29.50145326,14.65125299,-15.04914753,-29.8993478
01/04/2021,8.877445207,2.632791504,22.98359087,12.80819119,-7.542608179,-17.71800786
05/04/2021,17.92723325,4.028134468,24.55461691,14.29137569,-6.235106752,-16.49834797
06/04/2021,14.69539832,5.500728851,24.60172437,15.05122661,-4.049768908,-13.60026667
07/04/2021,13.54026627,6.152583151,25.41602281,15.78430298,-3.479136681,-13.11085651
08/04/2021,14.28859595,6.539012249,26.12698148,16.33299687,-3.254972369,-13.04895699
09/04/2021,16.99909367,6.647895926,26.44193848,16.5449172,-3.249125353,-13.14614663
12/04/2021,14.68736147,6.690139758,26.54892023,16.61953,-3.239250479,-13.16864072
13/04/2021,14.52002769,6.589311437,26.26674503,16.42802823,-3.249405361,-13.08812216
14/04/2021,9.222732375,6.553188451,26.20848717,16.38083781,-3.274460906,-13.10211026
15/04/2021,16.02950061,6.775864442,26.75202121,16.76394282,-3.21221394,-13.20029232
