Date,Close,VIX,dmi_plus,dmi_minus,adx,trend_score,iv_signal,global_score,regime_2
2024-01-12,4765.438847398534,12.699999809265137,17.98250825361507,5.65160554005459,52.41639966364303,2,0,2,-1
2024-01-16,4765.585037858902,13.84000015258789,15.446721063861228,4.807027954559116,52.43290953611471,2,1,3,-1
2024-01-17,4758.4596469899925,14.789999961853027,13.291660014608897,6.864978718991573,49.497307515902705,2,0,2,-1
2024-01-18,4764.532838171248,14.130000114440918,12.811366768166776,5.854239160082371,47.75089851201526,2,0,2,-1
2024-01-19,4784.869446880818,13.300000190734863,17.397633574057615,4.9114595669746635,48.92491151633949,2,0,2,-1
2024-01-22,4802.581085048102,13.1899995803833,22.408485234426507,4.214482528364417,51.69842397002567,2,0,2,-1
2024-01-23,4819.335906558339,12.550000190734863,24.904650075212835,3.675945933074069,54.923882270846946,2,0,2,-1
2024-01-24,4832.63134684835,13.140000343322754,29.35968193299226,3.1870722420826967,58.56553079204822,2,0,2,-1
2024-01-25,4849.253736917272,13.449999809265137,30.768775645113244,2.776992684918329,62.1195348097131,2,0,2,-1
2024-01-26,4860.5237025665165,13.260000228881836,31.768800255329978,2.4355360908079233,65.49658763204147,2,0,2,-1
2024-01-29,4878.733980025836,13.600000381469727,33.414326574025125,2.1054206604673174,68.7320850528061,2,0,2,-1
2024-01-30,4891.224986075451,13.3100004196167,34.13175399616438,1.856648632645207,71.72492453473723,2,0,2,-1
2024-01-31,4878.9125940987615,14.350000381469727,28.923774141178022,4.443857429504268,71.95911562816003,2,0,2,-1
2024-02-01,4886.28173891726,13.880000114440918,24.141795008533123,4.858408545160656,71.17838044602965,2,0,2,-1
2024-02-02,4905.821631007217,13.850000381469727,27.012349715384172,3.9681803814315666,71.63614710248962,2,0,2,-1
2024-02-05,4915.814284487083,13.670000076293945,25.85213576727333,3.3005337708564273,72.45339779793048,2,0,2,-1
2024-02-06,4926.192523389903,13.0600004196167,24.625578231689815,2.822070158770336,73.4510134203979,2,0,2,-1
2024-02-07,4944.797515821511,12.829999923706055,27.26744303424397,2.435426827621657,74.90106920488763,2,0,2,-1
2024-02-08,4959.146225562173,12.789999961853027,28.66459092378361,2.1514226144806403,76.49191402353969,2,0,2,-1
2024-02-09,4977.37194636744,12.930000305175781,31.80521838341373,1.8961687983544806,78.24267429214933,2,0,2,-1
2024-02-12,4989.385225074209,13.930000305175781,34.76264263921119,1.6639035971470917,80.04576869503686,2,1,3,-1
2024-02-13,4979.601435950128,15.850000381469727,29.760228936079514,6.8412014710339895,77.55606550711067,2,1,3,-1
2024-02-14,4985.279763251754,14.380000114440918,26.171402498906833,5.797158397594399,75.581217269911,2,-1,1,-1
2024-02-15,4997.28826555197,14.010000228881836,26.227103236356935,4.950362991293277,74.53303888042633,2,0,2,-1
2024-02-16,4999.52558006978,14.239999771118164,25.810780623964785,4.22171595916666,74.15484488547959,2,0,2,-1
2024-02-20,4993.0375586143655,15.420000076293945,22.00962045945793,5.880591930444985,71.82278498918696,2,1,3,-1
2024-02-21,4990.001609583538,15.34000015258789,18.799983191193196,7.620288486757322,67.60736374457396,2,0,2,-1
2024-02-22,5016.2143739410785,14.539999961853027,25.18060553464956,6.394915980992241,66.44837909502517,2,0,2,-1
2024-02-23,5035.823778948603,13.75,30.005042934750552,5.455938201812064,66.84553898533768,2,0,2,-1
2024-02-26,5044.929665902983,13.739999771118164,30.78073037622605,4.707306069524721,67.79203705893916,2,0,2,-1
2024-02-27,5053.912497694497,13.430000305175781,28.763949465872535,4.112261905901839,68.8193687480644,2,0,2,-1
2024-02-28,5058.193735567116,13.84000015258789,26.49366235045122,3.6368578610085724,69.82507452627839,2,0,2,-1
2024-02-29,5068.480280205015,13.399999618530273,26.77058444744751,3.155877314951399,71.12279507368778,2,0,2,-1
2024-03-01,5087.0129417462385,13.109999656677246,29.432776341082718,2.6947043879402295,72.85167087172452,2,0,2,-1
2024-03-04,5098.882863729744,13.489999771118164,31.409757893835838,2.337468421901013,74.7510317199653,2,0,2,-1
2024-03-05,5093.4168035267585,14.460000038146973,26.4692913468666,4.230262314439658,74.42101107134137,2,0,2,-1
2024-03-06,5096.481175198623,14.5,24.19908676836851,3.5884629115673414,74.38545991482144,2,0,2,-1
2024-03-07,5112.927930954741,14.4399995803833,25.829021808682935,3.0521816038231906,75.02523550027658,2,0,2,-1
